ID	loc	Sample_number	Year_collect	Length	Weight	samp	clust
PM_CAT_157	CAT	400	2019	43	0.035	CAT_2019	clust1
PM_CAT_158	CAT	401	2019	51	0.12	CAT_2019	clust1
PM_CAT_159	CAT	402	2019	47	0.042	CAT_2019	clust1
PM_CAT_160	CAT	403	2019	45	0.08	CAT_2019	clust1
PM_CAT_161	CAT	404	2019	46	0.053	CAT_2019	clust1
PM_CAT_162	CAT	405	2019	50	0.067	CAT_2019	clust1
PM_CAT_163	CAT	406	2019	47	0.125	CAT_2019	clust1
PM_CAT_164	CAT	407	2019	44	0.087	CAT_2019	clust1
PM_CAT_165	CAT	408	2019	47	0.059	CAT_2019	clust1
PM_CAT_166	CAT	409	2019	51	0.137	CAT_2019	clust1
PM_CAT_167	CAT	410	2019	46	0.049	CAT_2019	clust1
PM_CAT_168	CAT	411	2019	45	0.086	CAT_2019	clust1
PM_CAT_169	CAT	412	2019	46	0.088	CAT_2019	clust1
PM_CAT_170	CAT	413	2019	44	0.097	CAT_2019	clust1
PM_CAT_171	CAT	414	2019	50	0.106	CAT_2019	clust1
PM_CAT_172	CAT	415	2019	45	0.057	CAT_2019	clust1
PM_CAT_173	CAT	416	2019	45	0.088	CAT_2019	clust1
PM_CAT_174	CAT	417	2019	50	0.135	CAT_2019	clust1
PM_CAT_175	CAT	418	2019	44	0.074	CAT_2019	clust1
PM_CAT_176	CAT	419	2019	52	0.091	CAT_2019	clust1
PM_CAT_177	CAT	420	2019	50	0.118	CAT_2019	clust1
PM_CAT_178	CAT	421	2019	44	0.053	CAT_2019	clust1
PM_CAT_179	CAT	422	2019	56	0.137	CAT_2019	clust1
PM_CAT_180	CAT	423	2019	45	0.041	CAT_2019	clust1
PM_CAT_181	CAT	424	2019	46	0.07	CAT_2019	clust1
PM_CAT_182	CAT	425	2019	51	0.115	CAT_2019	clust1
PM_CAT_183	CAT	426	2019	44	0.095	CAT_2019	clust1
PM_CAT_184	CAT	427	2019	42	0.033	CAT_2019	clust1
PM_CAT_185	CAT	428	2019	44	0.063	CAT_2019	clust1
PM_CAT_186	CAT	429	2019	54	0.126	CAT_2019	clust1
PM_CAT_187	CAT	430	2019	46	0.061	CAT_2019	clust1
PM_CAT_188	CAT	431	2019	44	0.05	CAT_2019	clust1
PM_CAT_189	CAT	432	2019	43	0.051	CAT_2019	clust1
PM_CAT_190	CAT	433	2019	54	0.109	CAT_2019	clust1
PM_CAT_191	CAT	434	2019	45	0.058	CAT_2019	clust1
PM_CAT_192	CAT	435	2019	45	0.05	CAT_2019	clust1
PM_CAT_193	CAT	436	2019	40	0.045	CAT_2019	clust1
PM_CAT_194	CAT	437	2019	41	0.033	CAT_2019	clust1
PM_CAT_195	CAT	438	2019	47	0.099	CAT_2019	clust1
PM_CAT_196	CAT	439	2019	42	0.064	CAT_2019	clust1
PM_CAT_197	CAT	440	2019	49	0.069	CAT_2019	clust1
PM_CAT_198	CAT	441	2019	50	0.07	CAT_2019	clust1
PM_CAT_199	CAT	442	2019	41	0.058	CAT_2019	clust1
PM_CAT_200	CAT	443	2019	44	0.085	CAT_2019	clust1
PM_CAT_201	CAT	444	2019	44	0.075	CAT_2019	clust1
PM_CAT_202	CAT	445	2019	45	0.058	CAT_2019	clust1
PM_CAT_203	CAT	446	2019	45	0.104	CAT_2019	clust1
PM_CAT_204	CAT	447	2019	39	0.031	CAT_2019	clust1
PM_CAT_205	CAT	448	2019	48	0.066	CAT_2019	clust1
PM_CAT_206	CAT	449	2019	43	0.043	CAT_2019	clust1
PM_CAT_207	CAT	450	2019	42	0.043	CAT_2019	clust1
PM_CAT_208	CAT	451	2019	41	0.035	CAT_2019	clust1
PM_CAT_209	CAT	452	2019	50	0.066	CAT_2019	clust1
PM_CAT_210	CAT	453	2019	45	0.065	CAT_2019	clust1
PM_CAT_211	CAT	454	2019	41	0.038	CAT_2019	clust1
PM_CAT_212	CAT	455	2019	42	0.045	CAT_2019	clust1
PM_CAT_213	CAT	456	2019	46	0.108	CAT_2019	clust1
PM_CAT_214	CAT	457	2019	40	0.042	CAT_2019	clust1
PM_CAT_215	CAT	458	2019	45	0.059	CAT_2019	clust1
PM_CAT_216	CAT	459	2019	37	0.031	CAT_2019	clust1
PM_CAT_217	CAT	460	2019	42	0.032	CAT_2019	clust1
PM_CAT_218	CAT	461	2019	46	0.083	CAT_2019	clust1
PM_CAT_219	CAT	462	2019	41	0.056	CAT_2019	clust1
PM_CAT_220	CAT	463	2019	46	0.107	CAT_2019	clust1
PM_CAT_221	CAT	464	2019	41	0.067	CAT_2019	clust1
PM_CAT_222	CAT	465	2019	49	0.062	CAT_2019	clust1
PM_CAT_223	CAT	466	2019	51	0.074	CAT_2019	clust1
PM_CAT_224	CAT	467	2019	52	0.052	CAT_2019	clust1
PM_CAT_225	CAT	468	2019	44	0.043	CAT_2019	clust1
PM_CAT_226	CAT	469	2019	43	0.103	CAT_2019	clust1
PM_CAT_227	CAT	470	2019	51	0.091	CAT_2019	clust1
PM_CAT_228	CAT	471	2019	55	0.133	CAT_2019	clust1
PM_CAT_229	CAT	472	2019	43	0.044	CAT_2019	clust1
PM_CAT_230	CAT	473	2019	41	0.048	CAT_2019	clust1
PM_CAT_231	CAT	474	2019	49	0.08	CAT_2019	clust1
PM_CAT_232	CAT	475	2019	37	0.075	CAT_2019	clust1
PM_CAT_233	CAT	476	2019	37	0.038	CAT_2019	clust1
PM_CAT_234	CAT	477	2019	39	0.05	CAT_2019	clust1
PM_CAT_235	CAT	478	2019	42	0.062	CAT_2019	clust1
PM_CAT_236	CAT	479	2019	46	0.103	CAT_2019	clust1
PM_CAT_237	CAT	480	2019	50	0.075	CAT_2019	clust1
PM_CAT_238	CAT	481	2019	39	0.053	CAT_2019	clust1
PM_CAT_239	CAT	482	2019	44	0.052	CAT_2019	clust1
PM_CAT_240	CAT	483	2019	41	0.033	CAT_2019	clust1
PM_CAT_241	CAT	484	2019	45	0.043	CAT_2019	clust1
PM_CAT_242	CAT	485	2019	40	0.035	CAT_2019	clust1
PM_CAT_243	CAT	486	2019	41	0.066	CAT_2019	clust1
PM_CAT_244	CAT	487	2019	38	0.04	CAT_2019	clust1
PM_CAT_245	CAT	488	2019	44	0.071	CAT_2019	clust1
PM_CAT_246	CAT	489	2019	43	0.101	CAT_2019	clust1
PM_CAT_247	CAT	490	2019	43	0.051	CAT_2019	clust1
PM_CAT_248	CAT	491	2019	38	0.042	CAT_2019	clust1
PM_CAT_249	CAT	492	2019	39	0.032	CAT_2019	clust1
PM_CAT_250	CAT	493	2019	45	0.05	CAT_2019	clust1
PM_CAT_251	CAT	494	2019	41	0.043	CAT_2019	clust1
PM_CAT_252	CAT	495	2019	51	0.131	CAT_2019	clust1
PM_CAT_253	CAT	496	2019	49	0.087	CAT_2019	clust1
PM_CAT_254	CAT	497	2019	40	0.07	CAT_2019	clust1
PM_CAT_255	CAT	498	2019	37	0.07	CAT_2019	clust1
PM_CAT_256	CAT	499	2019	41	0.042	CAT_2019	clust1
PM_CAT_257	CAT	500	2019	40	0.04	CAT_2019	clust1
PM_CAT_258	CAT	501	2019	49	0.142	CAT_2019	clust1
PM_CAT_259	CAT	502	2019	85	0.85	CAT_2019	clust2
PM_CAT_260	CAT	503	2019	103	1.686	CAT_2019	clust2
PM_CAT_261	CAT	504	2019	100	1.53	CAT_2019	clust2
PM_CAT_262	CAT	505	2019	81	0.753	CAT_2019	clust2
PM_CAT_263	CAT	506	2019	78	0.713	CAT_2019	clust2
PM_CAT_264	CAT	507	2019	117	2.386	CAT_2019	clust2
PM_CAT_265	CAT	508	2019	92	1.174	CAT_2019	clust2
PM_CAT_266	CAT	509	2019	76	0.545	CAT_2019	clust2
PM_CAT_267	CAT	510	2019	105	1.39	CAT_2019	clust2
PM_BET_001	BET	511	2019	31	0.019	BET_2019	clust1
PM_BET_002	BET	512	2019	33	0.019	BET_2019	clust1
PM_BET_003	BET	513	2019	33	0.015	BET_2019	clust1
PM_BET_004	BET	514	2019	33	0.019	BET_2019	clust1
PM_BET_005	BET	515	2019	31	0.014	BET_2019	clust1
PM_BET_006	BET	516	2019	35	0.018	BET_2019	clust1
PM_BET_007	BET	517	2019	32	0.018	BET_2019	clust1
PM_BET_008	BET	518	2019	28	0.014	BET_2019	clust1
PM_BET_009	BET	519	2019	35	0.021	BET_2019	clust1
PM_BET_010	BET	520	2019	30	0.013	BET_2019	clust1
PM_BET_011	BET	521	2019	36	0.036	BET_2019	clust1
PM_BET_012	BET	522	2019	27	0.014	BET_2019	clust1
PM_BET_013	BET	523	2019	35	0.016	BET_2019	clust1
PM_BET_014	BET	524	2019	28	0.011	BET_2019	clust1
PM_BET_015	BET	525	2019	29	0.012	BET_2019	clust1
PM_BET_016	BET	526	2019	27	0.011	BET_2019	clust1
PM_BET_017	BET	527	2019	28	0.015	BET_2019	clust1
PM_BET_018	BET	528	2019	28	0.011	BET_2019	clust1
PM_BET_019	BET	529	2019	28	0.013	BET_2019	clust1
PM_BET_020	BET	530	2019	36	0.064	BET_2019	clust1
PM_BET_021	BET	531	2019	32	0.027	BET_2019	clust1
PM_BET_022	BET	532	2019	34	0.045	BET_2019	clust1
PM_BET_023	BET	533	2019	36	0.047	BET_2019	clust1
PM_BET_024	BET	534	2019	37	0.075	BET_2019	clust1
PM_BET_025	BET	535	2019	37	0.046	BET_2019	clust1
PM_BET_026	BET	536	2019	33	0.028	BET_2019	clust1
PM_BET_027	BET	537	2019	40	0.073	BET_2019	clust1
PM_BET_028	BET	538	2019	35	0.042	BET_2019	clust1
PM_BET_029	BET	539	2019	38	0.063	BET_2019	clust1
PM_BET_030	BET	540	2019	35	0.024	BET_2019	clust1
PM_BET_031	BET	541	2019	39	0.056	BET_2019	clust1
PM_BET_032	BET	542	2019	30	0.022	BET_2019	clust1
PM_BET_033	BET	543	2019	26	0.017	BET_2019	clust1
PM_BET_034	BET	544	2019	33	0.034	BET_2019	clust1
PM_BET_035	BET	545	2019	40	0.076	BET_2019	clust1
PM_BET_036	BET	546	2019	38	0.054	BET_2019	clust1
PM_BET_037	BET	547	2019	38	0.053	BET_2019	clust1
PM_BET_038	BET	548	2019	35	0.035	BET_2019	clust1
PM_BET_039	BET	549	2019	40	0.054	BET_2019	clust1
PM_BET_040	BET	550	2019	28	0.022	BET_2019	clust1
PM_BET_041	BET	551	2019	34	0.039	BET_2019	clust1
PM_BET_042	BET	552	2019	29	0.019	BET_2019	clust1
PM_BET_043	BET	553	2019	27	0.014	BET_2019	clust1
PM_BET_044	BET	554	2019	30	0.025	BET_2019	clust1
PM_BET_045	BET	555	2019	35	0.051	BET_2019	clust1
PM_BET_046	BET	556	2019	34	0.046	BET_2019	clust1
PM_BET_047	BET	557	2019	38	0.072	BET_2019	clust1
PM_BET_048	BET	558	2019	35	0.04	BET_2019	clust1
PM_BET_049	BET	559	2019	40	0.074	BET_2019	clust1
PM_BET_050	BET	560	2019	32	0.018	BET_2019	clust1
PM_BET_051	BET	561	2019	34	0.046	BET_2019	clust1
PM_BET_052	BET	562	2019	30	0.035	BET_2019	clust1
PM_BET_053	BET	563	2019	37	0.062	BET_2019	clust1
PM_BET_054	BET	564	2019	34	0.043	BET_2019	clust1
PM_BET_055	BET	565	2019	37	0.032	BET_2019	clust1
PM_BET_056	BET	566	2019	38	0.073	BET_2019	clust1
PM_BET_057	BET	567	2019	39	0.077	BET_2019	clust1
PM_BET_058	BET	568	2019	35	0.053	BET_2019	clust1
PM_BET_059	BET	569	2019	39	0.047	BET_2019	clust1
PM_BET_060	BET	570	2019	38	0.071	BET_2019	clust1
PM_BET_061	BET	571	2019	40	0.073	BET_2019	clust1
PM_BET_062	BET	572	2019	38	0.055	BET_2019	clust1
PM_BET_063	BET	573	2019	36	0.034	BET_2019	clust1
PM_BET_064	BET	574	2019	37	0.041	BET_2019	clust1
PM_BET_065	BET	575	2019	34	0.034	BET_2019	clust1
PM_BET_066	BET	576	2019	36	0.073	BET_2019	clust1
PM_BET_067	BET	577	2019	36	0.068	BET_2019	clust1
PM_BET_068	BET	578	2019	34	0.036	BET_2019	clust1
PM_BET_069	BET	579	2019	30	0.026	BET_2019	clust1
PM_BET_070	BET	580	2019	31	0.029	BET_2019	clust1
PM_BET_071	BET	581	2019	37	0.037	BET_2019	clust1
PM_BET_072	BET	582	2019	36	0.069	BET_2019	clust1
PM_BET_073	BET	583	2019	33	0.025	BET_2019	clust1
PM_BET_074	BET	584	2019	37	0.039	BET_2019	clust1
PM_BET_075	BET	585	2019	34	0.033	BET_2019	clust1
PM_BET_076	BET	586	2019	39	0.055	BET_2019	clust1
PM_BET_077	BET	587	2019	36	0.046	BET_2019	clust1
PM_BET_078	BET	588	2019	33	0.018	BET_2019	clust1
PM_BET_079	BET	589	2019	35	0.041	BET_2019	clust1
PM_BET_080	BET	590	2019	28	0.012	BET_2019	clust1
PM_BET_081	BET	591	2019	30	0.024	BET_2019	clust1
PM_BET_082	BET	592	2019	30	0.014	BET_2019	clust1
PM_BET_083	BET	593	2019	27	0.012	BET_2019	clust1
PM_BET_084	BET	594	2019	40	0.088	BET_2019	clust1
PM_BET_085	BET	595	2019	42	0.119	BET_2019	clust1
PM_BET_086	BET	596	2019	47	0.146	BET_2019	clust1
PM_BET_087	BET	597	2019	48	0.147	BET_2019	clust1
PM_BET_088	BET	598	2019	44	0.12	BET_2019	clust1
PM_BET_089	BET	599	2019	49	0.163	BET_2019	clust1
PM_BET_090	BET	600	2019	44	0.123	BET_2019	clust1
PM_BET_091	BET	601	2019	41	0.09	BET_2019	clust1
PM_BET_092	BET	602	2019	39	0.08	BET_2019	clust1
PM_BET_093	BET	603	2019	45	0.11	BET_2019	clust1
PM_BET_094	BET	604	2019	49	0.163	BET_2019	clust1
PM_BET_095	BET	605	2019	43	0.1	BET_2019	clust1
PM_BET_096	BET	606	2019	44	0.103	BET_2019	clust1
PM_BET_097	BET	607	2019	45	0.127	BET_2019	clust1
PM_BET_098	BET	608	2019	48	0.177	BET_2019	clust1
PM_BET_099	BET	609	2019	41	0.07	BET_2019	clust1
PM_BET_100	BET	610	2019	50	0.184	BET_2019	clust1
PM_BET_101	BET	611	2019	42	0.079	BET_2019	clust1
PM_BET_102	BET	612	2019	42	0.09	BET_2019	clust1
PM_BET_103	BET	613	2019	20	0.006	BET_2019	clust1
PM_BET_104	BET	614	2019	45	0.142	BET_2019	clust1
PM_BET_105	BET	615	2019	40	0.061	BET_2019	clust1
PM_BET_106	BET	616	2019	45	0.112	BET_2019	clust1
PM_BET_107	BET	617	2019	42	0.079	BET_2019	clust1
PM_BET_108	BET	618	2019	46	0.137	BET_2019	clust1
PM_BET_109	BET	619	2019	43	0.113	BET_2019	clust1
PM_BET_110	BET	620	2019	38	0.053	BET_2019	clust1
PM_BET_111	BET	621	2019	41	0.066	BET_2019	clust1
PM_BET_112	BET	622	2019	42	0.088	BET_2019	clust1
PM_BET_113	BET	623	2019	43	0.092	BET_2019	clust1
PM_BET_114	BET	624	2019	45	0.118	BET_2019	clust1
PM_BET_115	BET	625	2019	44	0.12	BET_2019	clust1
PM_BET_116	BET	626	2019	41	0.087	BET_2019	clust1
PM_BET_117	BET	627	2019	47	0.113	BET_2019	clust1
PM_BET_118	BET	628	2019	50	0.167	BET_2019	clust1
PM_BET_119	BET	629	2019	40	0.055	BET_2019	clust1
PM_BET_120	BET	630	2019	44	0.121	BET_2019	clust1
PM_BET_121	BET	631	2019	25	0.015	BET_2019	clust1
PM_BET_122	BET	632	2019	46	0.113	BET_2019	clust1
PM_BET_123	BET	633	2019	25	0.01	BET_2019	clust1
PM_BET_124	BET	634	2019	25	0.009	BET_2019	clust1
PM_BET_125	BET	635	2019	25	0.007	BET_2019	clust1
PM_BET_126	BET	636	2019	24	0.004	BET_2019	clust1
PM_BET_127	BET	637	2019	27	0.009	BET_2019	clust1
PM_BET_128	BET	638	2019	43	0.042	BET_2019	clust1
PM_BET_129	BET	639	2019	27	0.011	BET_2019	clust1
PM_BET_130	BET	640	2019	23	0.009	BET_2019	clust1
PM_BET_131	BET	641	2019	25	0.01	BET_2019	clust1
PM_BET_132	BET	642	2019	29	0.009	BET_2019	clust1
PM_BET_133	BET	643	2019	25	0.005	BET_2019	clust1
PM_BET_134	BET	644	2019	23	0.007	BET_2019	clust1
PM_BET_135	BET	645	2019	51	0.212	BET_2019	clust1
PM_BET_136	BET	646	2019	44	0.108	BET_2019	clust1
PM_BET_137	BET	647	2019	41	0.093	BET_2019	clust1
PM_BET_138	BET	648	2019	46	0.153	BET_2019	clust1
PM_BET_139	BET	649	2019	49	0.183	BET_2019	clust1
PM_TAQ_001	TAQ	650	2019	32	0.018	TAQ_2019	clust1
PM_TAQ_002	TAQ	651	2019	37	0.029	TAQ_2019	clust1
PM_TAQ_003	TAQ	652	2019	38	0.037	TAQ_2019	clust1
PM_TAQ_004	TAQ	653	2019	44	0.069	TAQ_2019	clust1
PM_TAQ_005	TAQ	654	2019	34	0.024	TAQ_2019	clust1
PM_TAQ_006	TAQ	655	2019	37	0.029	TAQ_2019	clust1
PM_TAQ_007	TAQ	656	2019	39	0.034	TAQ_2019	clust1
PM_TAQ_008	TAQ	657	2019	37	0.031	TAQ_2019	clust1
PM_TAQ_009	TAQ	658	2019	34	0.022	TAQ_2019	clust1
PM_TAQ_010	TAQ	659	2019	39	0.044	TAQ_2019	clust1
PM_TAQ_011	TAQ	660	2019	42	0.043	TAQ_2019	clust1
PM_TAQ_012	TAQ	661	2019	36	0.028	TAQ_2019	clust1
PM_TAQ_013	TAQ	662	2019	39	0.044	TAQ_2019	clust1
PM_TAQ_014	TAQ	663	2019	38	0.027	TAQ_2019	clust1
PM_TAQ_015	TAQ	664	2019	44	0.072	TAQ_2019	clust1
PM_TAQ_016	TAQ	665	2019	34	0.022	TAQ_2019	clust1
PM_TAQ_017	TAQ	666	2019	32	0.015	TAQ_2019	clust1
PM_TAQ_018	TAQ	667	2019	36	0.028	TAQ_2019	clust1
PM_TAQ_019	TAQ	668	2019	35	0.03	TAQ_2019	clust1
PM_TAQ_020	TAQ	669	2019	43	0.055	TAQ_2019	clust1
PM_TAQ_021	TAQ	670	2019	32	0.021	TAQ_2019	clust1
PM_TAQ_022	TAQ	671	2019	29	0.014	TAQ_2019	clust1
PM_TAQ_023	TAQ	672	2019	40	0.034	TAQ_2019	clust1
PM_TAQ_024	TAQ	673	2019	39	0.046	TAQ_2019	clust1
PM_TAQ_025	TAQ	674	2019	33	0.019	TAQ_2019	clust1
PM_TAQ_026	TAQ	675	2019	38	0.054	TAQ_2019	clust1
PM_TAQ_027	TAQ	676	2019	35	0.037	TAQ_2019	clust1
PM_TAQ_028	TAQ	677	2019	35	0.028	TAQ_2019	clust1
PM_TAQ_029	TAQ	678	2019	35	0.022	TAQ_2019	clust1
PM_TAQ_030	TAQ	679	2019	40	0.057	TAQ_2019	clust1
PM_TAQ_031	TAQ	680	2019	34	0.017	TAQ_2019	clust1
PM_TAQ_032	TAQ	681	2019	36	0.028	TAQ_2019	clust1
PM_TAQ_033	TAQ	682	2019	40	0.032	TAQ_2019	clust1
PM_TAQ_034	TAQ	683	2019	33	0.022	TAQ_2019	clust1
PM_TAQ_035	TAQ	684	2019	35	0.02	TAQ_2019	clust1
PM_TAQ_036	TAQ	685	2019	40	0.03	TAQ_2019	clust1
PM_TAQ_037	TAQ	686	2019	37	0.025	TAQ_2019	clust1
PM_TAQ_038	TAQ	687	2019	33	0.015	TAQ_2019	clust1
PM_TAQ_039	TAQ	688	2019	43	0.089	TAQ_2019	clust1
PM_TAQ_040	TAQ	689	2019	44	0.059	TAQ_2019	clust1
PM_TAQ_041	TAQ	690	2019	41	0.052	TAQ_2019	clust1
PM_TAQ_042	TAQ	691	2019	40	0.049	TAQ_2019	clust1
PM_TAQ_043	TAQ	692	2019	35	0.022	TAQ_2019	clust1
PM_TAQ_044	TAQ	693	2019	36	0.03	TAQ_2019	clust1
PM_TAQ_045	TAQ	694	2019	38	0.023	TAQ_2019	clust1
PM_TAQ_046	TAQ	695	2019	33	0.016	TAQ_2019	clust1
PM_TAQ_047	TAQ	696	2019	33	0.02	TAQ_2019	clust1
PM_TAQ_048	TAQ	697	2019	43	0.067	TAQ_2019	clust1
PM_TAQ_049	TAQ	698	2019	34	0.017	TAQ_2019	clust1
PM_TAQ_050	TAQ	699	2019	36	0.031	TAQ_2019	clust1
PM_TAQ_051	TAQ	700	2019	27	0.01	TAQ_2019	clust1
PM_TAQ_052	TAQ	701	2019	33	0.015	TAQ_2019	clust1
PM_TAQ_053	TAQ	702	2019	35	0.027	TAQ_2019	clust1
PM_TAQ_054	TAQ	703	2019	34	0.022	TAQ_2019	clust1
PM_TAQ_055	TAQ	704	2019	39	0.032	TAQ_2019	clust1
PM_TAQ_056	TAQ	705	2019	38	0.024	TAQ_2019	clust1
PM_TAQ_057	TAQ	706	2019	40	0.054	TAQ_2019	clust1
PM_TAQ_058	TAQ	707	2019	37	0.027	TAQ_2019	clust1
PM_TAQ_059	TAQ	708	2019	35	0.022	TAQ_2019	clust1
PM_TAQ_060	TAQ	709	2019	33	0.022	TAQ_2019	clust1
PM_TAQ_061	TAQ	710	2019	37	0.026	TAQ_2019	clust1
PM_TAQ_062	TAQ	711	2019	38	0.037	TAQ_2019	clust1
PM_TAQ_063	TAQ	712	2019	29	0.013	TAQ_2019	clust1
PM_TAQ_064	TAQ	713	2019	33	0.016	TAQ_2019	clust1
PM_TAQ_065	TAQ	714	2019	41	0.05	TAQ_2019	clust1
PM_TAQ_066	TAQ	715	2019	36	0.028	TAQ_2019	clust1
PM_TAQ_067	TAQ	716	2019	39	0.031	TAQ_2019	clust1
PM_TAQ_068	TAQ	717	2019	38	0.035	TAQ_2019	clust1
PM_TAQ_069	TAQ	718	2019	39	0.038	TAQ_2019	clust1
PM_TAQ_070	TAQ	719	2019	38	0.029	TAQ_2019	clust1
PM_TAQ_071	TAQ	720	2019	44	0.076	TAQ_2019	clust1
PM_TAQ_072	TAQ	721	2019	32	0.021	TAQ_2019	clust1
PM_TAQ_073	TAQ	722	2019	42	0.046	TAQ_2019	clust1
PM_TAQ_074	TAQ	723	2019	41	0.067	TAQ_2019	clust1
PM_TAQ_075	TAQ	724	2019	33	0.019	TAQ_2019	clust1
PM_TAQ_076	TAQ	725	2019	45	0.078	TAQ_2019	clust1
PM_TAQ_077	TAQ	726	2019	43	0.072	TAQ_2019	clust1
PM_TAQ_078	TAQ	727	2019	38	0.046	TAQ_2019	clust1
PM_TAQ_079	TAQ	728	2019	34	0.027	TAQ_2019	clust1
PM_TAQ_080	TAQ	729	2019	33	0.019	TAQ_2019	clust1
PM_TAQ_081	TAQ	730	2019	35	0.018	TAQ_2019	clust1
PM_TAQ_082	TAQ	731	2019	38	0.03	TAQ_2019	clust1
PM_TAQ_083	TAQ	732	2019	35	0.026	TAQ_2019	clust1
PM_TAQ_084	TAQ	733	2019	39	0.036	TAQ_2019	clust1
PM_TAQ_085	TAQ	734	2019	47	0.108	TAQ_2019	clust1
PM_TAQ_086	TAQ	735	2019	43	0.098	TAQ_2019	clust1
PM_TAQ_087	TAQ	736	2019	44	0.089	TAQ_2019	clust1
PM_TAQ_088	TAQ	737	2019	31	0.021	TAQ_2019	clust1
PM_TAQ_089	TAQ	738	2019	36	0.034	TAQ_2019	clust1
PM_TAQ_090	TAQ	739	2019	35	0.028	TAQ_2019	clust1
PM_TAQ_091	TAQ	740	2019	37	0.032	TAQ_2019	clust1
PM_TAQ_092	TAQ	741	2019	42	0.049	TAQ_2019	clust1
PM_TAQ_093	TAQ	742	2019	41	0.051	TAQ_2019	clust1
PM_TAQ_094	TAQ	743	2019	39	0.032	TAQ_2019	clust1
PM_TAQ_095	TAQ	744	2019	30	0.018	TAQ_2019	clust1
PM_TAQ_096	TAQ	745	2019	35	0.032	TAQ_2019	clust1
PM_TAQ_097	TAQ	746	2019	33	0.022	TAQ_2019	clust1
PM_TAQ_098	TAQ	747	2019	42	0.061	TAQ_2019	clust1
PM_TAQ_099	TAQ	748	2019	39	0.06	TAQ_2019	clust1
PM_TAQ_100	TAQ	749	2019	39	0.047	TAQ_2019	clust1
PM_TAQ_101	TAQ	750	2019	42	0.08	TAQ_2019	clust1
PM_TAQ_102	TAQ	751	2019	33	0.02	TAQ_2019	clust1
PM_TAQ_103	TAQ	752	2019	36	0.025	TAQ_2019	clust1
PM_TAQ_104	TAQ	753	2019	43	0.045	TAQ_2019	clust1
PM_TAQ_105	TAQ	754	2019	34	0.015	TAQ_2019	clust1
PM_TAQ_106	TAQ	755	2019	37	0.034	TAQ_2019	clust1
PM_TAQ_107	TAQ	756	2019	41	0.056	TAQ_2019	clust1
PM_TAQ_108	TAQ	757	2019	47	0.08	TAQ_2019	clust1
PM_TAQ_109	TAQ	758	2019	39	0.061	TAQ_2019	clust1
PM_TAQ_110	TAQ	759	2019	35	0.024	TAQ_2019	clust1
PM_MAI_001	MAI	760	2019	35	0.036	MAI_2019	clust1
PM_MAI_002	MAI	761	2019	35	0.035	MAI_2019	clust1
PM_MAI_003	MAI	762	2019	33	0.035	MAI_2019	clust1
PM_MAI_004	MAI	763	2019	25	0.006	MAI_2019	clust1
PM_MAI_005	MAI	764	2019	34	0.046	MAI_2019	clust1
PM_MAI_006	MAI	765	2019	27	0.009	MAI_2019	clust1
PM_MAI_007	MAI	766	2019	33	0.027	MAI_2019	clust1
PM_MAI_008	MAI	767	2019	31	0.026	MAI_2019	clust1
PM_MAI_009	MAI	768	2019	32	0.033	MAI_2019	clust1
PM_MAI_010	MAI	769	2019	29	0.011	MAI_2019	clust1
PM_MAI_011	MAI	770	2019	33	0.028	MAI_2019	clust1
PM_MAI_012	MAI	771	2019	32	0.03	MAI_2019	clust1
PM_MAI_013	MAI	772	2019	36	0.061	MAI_2019	clust1
PM_MAI_014	MAI	773	2019	27	0.011	MAI_2019	clust1
PM_MAI_015	MAI	774	2019	29	0.016	MAI_2019	clust1
PM_MAI_016	MAI	775	2019	29	0.013	MAI_2019	clust1
PM_MAI_017	MAI	776	2019	28	0.012	MAI_2019	clust1
PM_MAI_018	MAI	777	2019	33	0.026	MAI_2019	clust1
PM_MAI_019	MAI	778	2019	30	0.019	MAI_2019	clust1
PM_MAI_020	MAI	779	2019	32	0.024	MAI_2019	clust1
PM_MAI_021	MAI	780	2019	31	0.017	MAI_2019	clust1
PM_MAI_022	MAI	781	2019	25	0.008	MAI_2019	clust1
PM_MAI_023	MAI	782	2019	30	0.016	MAI_2019	clust1
PM_MAI_024	MAI	783	2019	26	0.003	MAI_2019	clust1
PM_MAI_025	MAI	784	2019	26	0.008	MAI_2019	clust1
PM_MAI_026	MAI	785	2019	33	0.029	MAI_2019	clust1
PM_MAI_027	MAI	786	2019	28	0.012	MAI_2019	clust1
PM_MAI_028	MAI	787	2019	33	0.025	MAI_2019	clust1
PM_MAI_029	MAI	788	2019	28	0.007	MAI_2019	clust1
PM_MAI_030	MAI	789	2019	28	0.018	MAI_2019	clust1
PM_SWN_001	SWN	790	2019	48	0.087	SWN_2019	clust2
PM_SWN_002	SWN	791	2019	48	0.083	SWN_2019	clust2
PM_SWN_003	SWN	792	2019	48	0.103	SWN_2019	clust2
PM_SWN_004	SWN	793	2019	43	0.058	SWN_2019	clust2
PM_SWN_005	SWN	794	2019	44	0.06	SWN_2019	clust2
PM_SWN_006	SWN	795	2019	51	0.165	SWN_2019	clust2
PM_SWN_007	SWN	796	2019	43	0.059	SWN_2019	clust2
PM_SWN_008	SWN	797	2019	51	0.119	SWN_2019	clust2
PM_SWN_009	SWN	798	2019	53	0.14	SWN_2019	clust2
PM_SWN_010	SWN	799	2019	47	0.084	SWN_2019	clust2
PM_SWN_011	SWN	800	2019	45	0.102	SWN_2019	clust2
